label,title,text
0,Synthetic unsuitable lamp TR0183,"Synthetic smoke review TR0183. The lamp was difficult to set up, and the materials felt unsuitable under ordinary indoor use. This generated row is only for pipeline verification."
1,Synthetic useful headphones TR0184,"Synthetic smoke review TR0184. The headphones was simple to set up, and the dimensions matched the listing while following the included directions. This generated row is only for pipeline verification."
0,Synthetic unsuitable backpack TR0185,"Synthetic smoke review TR0185. The backpack felt fragile, and the controls were unresponsive during a short household trial. This generated row is only for pipeline verification."
0,Synthetic unsuitable organizer TR0186,"Synthetic smoke review TR0186. The organizer felt fragile, and the finish was uneven during a short household trial. This generated row is only for pipeline verification."
0,Synthetic unsuitable charger TR0187,"Synthetic smoke review TR0187. The charger was difficult to set up, and the instructions were unclear under ordinary indoor use. This generated row is only for pipeline verification."
0,Synthetic unsuitable book TR0188,"Synthetic smoke review TR0188. The book performed inconsistently, and the finish was uneven without adding any extra accessories. This generated row is only for pipeline verification."
0,Synthetic unsuitable backpack TR0189,"Synthetic smoke review TR0189. The backpack felt fragile, and the packaging left a part exposed during a short household trial. This generated row is only for pipeline verification."
1,Synthetic useful notebook TR0190,"Synthetic smoke review TR0190. The notebook performed reliably, and the instructions were clear after several routine checks. This generated row is only for pipeline verification."
1,Synthetic useful backpack TR0191,"Synthetic smoke review TR0191. The backpack felt sturdy, and the instructions were clear during a short household trial. This generated row is only for pipeline verification."
0,Synthetic unsuitable case TR0192,"Synthetic smoke review TR0192. The case arrived in poor condition, and the packaging left a part exposed during a short household trial. This generated row is only for pipeline verification."
0,Synthetic unsuitable cable TR0193,"Synthetic smoke review TR0193. The cable did not work as described, and the instructions were unclear without adding any extra accessories. This generated row is only for pipeline verification."
1,Synthetic useful adapter TR0194,"Synthetic smoke review TR0194. The adapter felt sturdy, and the finish was consistent while following the included directions. This generated row is only for pipeline verification."
0,Synthetic unsuitable charger TR0195,"Synthetic smoke review TR0195. The charger felt fragile, and the dimensions did not match the listing without adding any extra accessories. This generated row is only for pipeline verification."
1,Synthetic useful charger TR0196,"Synthetic smoke review TR0196. The charger arrived in good condition, and the finish was consistent during a short household trial. This generated row is only for pipeline verification."
0,Synthetic unsuitable organizer TR0197,"Synthetic smoke review TR0197. The organizer was difficult to set up, and the instructions were unclear after several routine checks. This generated row is only for pipeline verification."
0,Synthetic unsuitable adapter TR0198,"Synthetic smoke review TR0198. The adapter did not fit the intended space, and the dimensions did not match the listing under ordinary indoor use. This generated row is only for pipeline verification."
1,Synthetic useful headphones TR0199,"Synthetic smoke review TR0199. The headphones was simple to set up, and the finish was consistent while following the included directions. This generated row is only for pipeline verification."
0,Synthetic unsuitable organizer TR0200,"Synthetic smoke review TR0200. The organizer did not work as described, and the instructions were unclear under ordinary indoor use. This generated row is only for pipeline verification."
